,dataset_name,training_data_num,hash_length,space_ratio,btsp_fq_constant_x,binary_mode,btsp_sampling_ratio_x,random_seed,experiment_index,input_dim,embedding_size,btsp_fq_constant_y,btsp_sampling_ratio_y,btsp_fq,btsp_mAP
9258,gist10k,5000,20,8,2,True,0.7,1,9258,960,7680,2,0.7,0.005208333333333333,0.24438743060441395
9259,gist10k,5000,20,8,2,True,0.8,1,9259,960,7680,2,0.8,0.005208333333333333,0.22910042612334888
9260,gist10k,5000,20,8,3,True,0.01,1,9260,960,7680,3,0.01,0.0078125,0.24463662323473262
9261,gist10k,5000,20,8,3,True,0.05,1,9261,960,7680,3,0.05,0.0078125,0.25288438562143495
9262,gist10k,5000,20,8,3,True,0.1,1,9262,960,7680,3,0.1,0.0078125,0.2611288714862375
9263,gist10k,5000,20,8,3,True,0.2,1,9263,960,7680,3,0.2,0.0078125,0.26023610026814264
9264,gist10k,5000,20,8,3,True,0.3,1,9264,960,7680,3,0.3,0.0078125,0.26073683681518867
9265,gist10k,5000,20,8,3,True,0.4,1,9265,960,7680,3,0.4,0.0078125,0.2573022936290591
9266,gist10k,5000,20,8,3,True,0.5,1,9266,960,7680,3,0.5,0.0078125,0.26216027021485583
9267,gist10k,5000,20,8,3,True,0.6,1,9267,960,7680,3,0.6,0.0078125,0.24632763775498046
9268,gist10k,5000,20,8,3,True,0.7,1,9268,960,7680,3,0.7,0.0078125,0.23828266040837673
9269,gist10k,5000,20,8,3,True,0.8,1,9269,960,7680,3,0.8,0.0078125,0.23717342012242285
9270,gist10k,5000,20,8,5,True,0.01,1,9270,960,7680,5,0.01,0.013020833333333334,0.24669048242931416
9271,gist10k,5000,20,8,5,True,0.05,1,9271,960,7680,5,0.05,0.013020833333333334,0.2572108813886753
9272,gist10k,5000,20,8,5,True,0.1,1,9272,960,7680,5,0.1,0.013020833333333334,0.2530088237375475
9273,gist10k,5000,20,8,5,True,0.2,1,9273,960,7680,5,0.2,0.013020833333333334,0.25204082683973916
9274,gist10k,5000,20,8,5,True,0.3,1,9274,960,7680,5,0.3,0.013020833333333334,0.252351080695661
9275,gist10k,5000,20,8,5,True,0.4,1,9275,960,7680,5,0.4,0.013020833333333334,0.247658683235981
9276,gist10k,5000,20,8,5,True,0.5,1,9276,960,7680,5,0.5,0.013020833333333334,0.23935585071636653
9277,gist10k,5000,20,8,5,True,0.6,1,9277,960,7680,5,0.6,0.013020833333333334,0.2504091110075454
9278,gist10k,5000,20,8,5,True,0.7,1,9278,960,7680,5,0.7,0.013020833333333334,0.22530389891343017
9279,gist10k,5000,20,8,5,True,0.8,1,9279,960,7680,5,0.8,0.013020833333333334,0.2258387415264891
9280,gist10k,5000,20,8,7,True,0.01,1,9280,960,7680,7,0.01,0.018229166666666668,0.24541926687595042
9281,gist10k,5000,20,8,7,True,0.05,1,9281,960,7680,7,0.05,0.018229166666666668,0.26256791904575205
9282,gist10k,5000,20,8,7,True,0.1,1,9282,960,7680,7,0.1,0.018229166666666668,0.25851090247875164
9283,gist10k,5000,20,8,7,True,0.2,1,9283,960,7680,7,0.2,0.018229166666666668,0.2523564159119781
9284,gist10k,5000,20,8,7,True,0.3,1,9284,960,7680,7,0.3,0.018229166666666668,0.2399564718358614
9285,gist10k,5000,20,8,7,True,0.4,1,9285,960,7680,7,0.4,0.018229166666666668,0.22543052290999083
9286,gist10k,5000,20,8,7,True,0.5,1,9286,960,7680,7,0.5,0.018229166666666668,0.24399444600697448
9287,gist10k,5000,20,8,7,True,0.6,1,9287,960,7680,7,0.6,0.018229166666666668,0.23209668577274714
9288,gist10k,5000,20,8,7,True,0.7,1,9288,960,7680,7,0.7,0.018229166666666668,0.23175742761163412
9289,gist10k,5000,20,8,7,True,0.8,1,9289,960,7680,7,0.8,0.018229166666666668,0.23275749771495347
9290,gist10k,5000,20,8,8,True,0.01,1,9290,960,7680,8,0.01,0.020833333333333332,0.23748768811343654
9291,gist10k,5000,20,8,8,True,0.05,1,9291,960,7680,8,0.05,0.020833333333333332,0.2541867221178646
9292,gist10k,5000,20,8,8,True,0.1,1,9292,960,7680,8,0.1,0.020833333333333332,0.26639157013281284
9293,gist10k,5000,20,8,8,True,0.2,1,9293,960,7680,8,0.2,0.020833333333333332,0.2516901842741507
9294,gist10k,5000,20,8,8,True,0.3,1,9294,960,7680,8,0.3,0.020833333333333332,0.2350493383592979
9295,gist10k,5000,20,8,8,True,0.4,1,9295,960,7680,8,0.4,0.020833333333333332,0.23610758455953096
9296,gist10k,5000,20,8,8,True,0.5,1,9296,960,7680,8,0.5,0.020833333333333332,0.21265450439638614
9297,gist10k,5000,20,8,8,True,0.6,1,9297,960,7680,8,0.6,0.020833333333333332,0.19398867403055203
9298,gist10k,5000,20,8,8,True,0.7,1,9298,960,7680,8,0.7,0.020833333333333332,0.18235746605895276
9299,gist10k,5000,20,8,8,True,0.8,1,9299,960,7680,8,0.8,0.020833333333333332,0.18740056106511652
9300,gist10k,5000,20,8,10,True,0.01,1,9300,960,7680,10,0.01,0.026041666666666668,0.24030840020180433
9301,gist10k,5000,20,8,10,True,0.05,1,9301,960,7680,10,0.05,0.026041666666666668,0.2565778016810092
9302,gist10k,5000,20,8,10,True,0.1,1,9302,960,7680,10,0.1,0.026041666666666668,0.2592882601077854
9303,gist10k,5000,20,8,10,True,0.2,1,9303,960,7680,10,0.2,0.026041666666666668,0.2643460351491725
9304,gist10k,5000,20,8,10,True,0.3,1,9304,960,7680,10,0.3,0.026041666666666668,0.2627158345072551
9305,gist10k,5000,20,8,10,True,0.4,1,9305,960,7680,10,0.4,0.026041666666666668,0.2604980507938343
9306,gist10k,5000,20,8,10,True,0.5,1,9306,960,7680,10,0.5,0.026041666666666668,0.2571724150287314
9307,gist10k,5000,20,8,10,True,0.6,1,9307,960,7680,10,0.6,0.026041666666666668,0.24703443416456
9308,gist10k,5000,20,8,10,True,0.7,1,9308,960,7680,10,0.7,0.026041666666666668,0.24517824344144212
9309,gist10k,5000,20,8,10,True,0.8,1,9309,960,7680,10,0.8,0.026041666666666668,0.24762279401847842
9310,gist10k,5000,20,12,1,True,0.01,1,9310,960,11520,1,0.01,0.001736111111111111,0.2394043052664918
9311,gist10k,5000,20,12,1,True,0.05,1,9311,960,11520,1,0.05,0.001736111111111111,0.22625694656958087
9312,gist10k,5000,20,12,1,True,0.1,1,9312,960,11520,1,0.1,0.001736111111111111,0.19699961219622925
9313,gist10k,5000,20,12,1,True,0.2,1,9313,960,11520,1,0.2,0.001736111111111111,0.16522510438882093
9314,gist10k,5000,20,12,1,True,0.3,1,9314,960,11520,1,0.3,0.001736111111111111,0.1534387212431917
9315,gist10k,5000,20,12,1,True,0.4,1,9315,960,11520,1,0.4,0.001736111111111111,0.1401937604228936
9316,gist10k,5000,20,12,1,True,0.5,1,9316,960,11520,1,0.5,0.001736111111111111,0.1534231761496891
9317,gist10k,5000,20,12,1,True,0.6,1,9317,960,11520,1,0.6,0.001736111111111111,0.14780304493305857
9318,gist10k,5000,20,12,1,True,0.7,1,9318,960,11520,1,0.7,0.001736111111111111,0.12040962566864372
9319,gist10k,5000,20,12,1,True,0.8,1,9319,960,11520,1,0.8,0.001736111111111111,0.13797508666765265
9320,gist10k,5000,20,12,2,True,0.01,1,9320,960,11520,2,0.01,0.003472222222222222,0.24631860004040732
9321,gist10k,5000,20,12,2,True,0.05,1,9321,960,11520,2,0.05,0.003472222222222222,0.2621719195649835
9322,gist10k,5000,20,12,2,True,0.1,1,9322,960,11520,2,0.1,0.003472222222222222,0.2515301797114431
9323,gist10k,5000,20,12,2,True,0.2,1,9323,960,11520,2,0.2,0.003472222222222222,0.24675746964427678
9324,gist10k,5000,20,12,2,True,0.3,1,9324,960,11520,2,0.3,0.003472222222222222,0.23360689394722164
9325,gist10k,5000,20,12,2,True,0.4,1,9325,960,11520,2,0.4,0.003472222222222222,0.22772889113112252
9326,gist10k,5000,20,12,2,True,0.5,1,9326,960,11520,2,0.5,0.003472222222222222,0.2212649079635358
9327,gist10k,5000,20,12,2,True,0.6,1,9327,960,11520,2,0.6,0.003472222222222222,0.2230450585703356
9328,gist10k,5000,20,12,2,True,0.7,1,9328,960,11520,2,0.7,0.003472222222222222,0.18492326592797942
9329,gist10k,5000,20,12,2,True,0.8,1,9329,960,11520,2,0.8,0.003472222222222222,0.18804328381620677
9330,gist10k,5000,20,12,3,True,0.01,1,9330,960,11520,3,0.01,0.005208333333333333,0.2394739834622532
9331,gist10k,5000,20,12,3,True,0.05,1,9331,960,11520,3,0.05,0.005208333333333333,0.2565079353663492
9332,gist10k,5000,20,12,3,True,0.1,1,9332,960,11520,3,0.1,0.005208333333333333,0.26185075491294935
9333,gist10k,5000,20,12,3,True,0.2,1,9333,960,11520,3,0.2,0.005208333333333333,0.2605438131871731
9334,gist10k,5000,20,12,3,True,0.3,1,9334,960,11520,3,0.3,0.005208333333333333,0.2597754105056101
9335,gist10k,5000,20,12,3,True,0.4,1,9335,960,11520,3,0.4,0.005208333333333333,0.26166510820380307
9336,gist10k,5000,20,12,3,True,0.5,1,9336,960,11520,3,0.5,0.005208333333333333,0.263140979004938
9337,gist10k,5000,20,12,3,True,0.6,1,9337,960,11520,3,0.6,0.005208333333333333,0.2372778217419263
9338,gist10k,5000,20,12,3,True,0.7,1,9338,960,11520,3,0.7,0.005208333333333333,0.2473372654645362
9339,gist10k,5000,20,12,3,True,0.8,1,9339,960,11520,3,0.8,0.005208333333333333,0.24491990989348392
9340,gist10k,5000,20,12,5,True,0.01,1,9340,960,11520,5,0.01,0.008680555555555556,0.23597058125915008
9341,gist10k,5000,20,12,5,True,0.05,1,9341,960,11520,5,0.05,0.008680555555555556,0.2509909153088521
9342,gist10k,5000,20,12,5,True,0.1,1,9342,960,11520,5,0.1,0.008680555555555556,0.25706777165806965
9343,gist10k,5000,20,12,5,True,0.2,1,9343,960,11520,5,0.2,0.008680555555555556,0.25512859674564525
9344,gist10k,5000,20,12,5,True,0.3,1,9344,960,11520,5,0.3,0.008680555555555556,0.2487310213452962
9345,gist10k,5000,20,12,5,True,0.4,1,9345,960,11520,5,0.4,0.008680555555555556,0.2508178896661132
9346,gist10k,5000,20,12,5,True,0.5,1,9346,960,11520,5,0.5,0.008680555555555556,0.24416173289052742
9347,gist10k,5000,20,12,5,True,0.6,1,9347,960,11520,5,0.6,0.008680555555555556,0.2443807816606672
9348,gist10k,5000,20,12,5,True,0.7,1,9348,960,11520,5,0.7,0.008680555555555556,0.23494221228251763
9349,gist10k,5000,20,12,5,True,0.8,1,9349,960,11520,5,0.8,0.008680555555555556,0.2381810568235009
9350,gist10k,5000,20,12,7,True,0.01,1,9350,960,11520,7,0.01,0.012152777777777778,0.24333594780973808
9351,gist10k,5000,20,12,7,True,0.05,1,9351,960,11520,7,0.05,0.012152777777777778,0.258940849675031
9352,gist10k,5000,20,12,7,True,0.1,1,9352,960,11520,7,0.1,0.012152777777777778,0.2534739627729894
9353,gist10k,5000,20,12,7,True,0.2,1,9353,960,11520,7,0.2,0.012152777777777778,0.23931316408343406
9354,gist10k,5000,20,12,7,True,0.3,1,9354,960,11520,7,0.3,0.012152777777777778,0.22684107345231697
9355,gist10k,5000,20,12,7,True,0.4,1,9355,960,11520,7,0.4,0.012152777777777778,0.20847154408630433
9356,gist10k,5000,20,12,7,True,0.5,1,9356,960,11520,7,0.5,0.012152777777777778,0.2043492981855098
9357,gist10k,5000,20,12,7,True,0.6,1,9357,960,11520,7,0.6,0.012152777777777778,0.21114987661311344
9358,gist10k,5000,20,12,7,True,0.7,1,9358,960,11520,7,0.7,0.012152777777777778,0.19313872610917018
9359,gist10k,5000,20,12,7,True,0.8,1,9359,960,11520,7,0.8,0.012152777777777778,0.19272747787817712
9360,gist10k,5000,20,12,8,True,0.01,1,9360,960,11520,8,0.01,0.013888888888888888,0.249770177066484
9361,gist10k,5000,20,12,8,True,0.05,1,9361,960,11520,8,0.05,0.013888888888888888,0.25820181054318825
9362,gist10k,5000,20,12,8,True,0.1,1,9362,960,11520,8,0.1,0.013888888888888888,0.2575641109686233
9363,gist10k,5000,20,12,8,True,0.2,1,9363,960,11520,8,0.2,0.013888888888888888,0.251407144412035
9364,gist10k,5000,20,12,8,True,0.3,1,9364,960,11520,8,0.3,0.013888888888888888,0.26169884640183194
9365,gist10k,5000,20,12,8,True,0.4,1,9365,960,11520,8,0.4,0.013888888888888888,0.2527256140319822
9366,gist10k,5000,20,12,8,True,0.5,1,9366,960,11520,8,0.5,0.013888888888888888,0.2558449457559198
9367,gist10k,5000,20,12,8,True,0.6,1,9367,960,11520,8,0.6,0.013888888888888888,0.24874742985536663
9368,gist10k,5000,20,12,8,True,0.7,1,9368,960,11520,8,0.7,0.013888888888888888,0.2446939332944877
9369,gist10k,5000,20,12,8,True,0.8,1,9369,960,11520,8,0.8,0.013888888888888888,0.23861336300475364
9370,gist10k,5000,20,12,10,True,0.01,1,9370,960,11520,10,0.01,0.017361111111111112,0.2424209828514584
9371,gist10k,5000,20,12,10,True,0.05,1,9371,960,11520,10,0.05,0.017361111111111112,0.2523168699819885
9372,gist10k,5000,20,12,10,True,0.1,1,9372,960,11520,10,0.1,0.017361111111111112,0.2502931602483429
9373,gist10k,5000,20,12,10,True,0.2,1,9373,960,11520,10,0.2,0.017361111111111112,0.25466652544305557
9374,gist10k,5000,20,12,10,True,0.3,1,9374,960,11520,10,0.3,0.017361111111111112,0.24246732813342167
9375,gist10k,5000,20,12,10,True,0.4,1,9375,960,11520,10,0.4,0.017361111111111112,0.25764323963668134
9376,gist10k,5000,20,12,10,True,0.5,1,9376,960,11520,10,0.5,0.017361111111111112,0.2448549526024393
9377,gist10k,5000,20,12,10,True,0.6,1,9377,960,11520,10,0.6,0.017361111111111112,0.24811851564149578
9378,gist10k,5000,20,12,10,True,0.7,1,9378,960,11520,10,0.7,0.017361111111111112,0.24198951026222834
9379,gist10k,5000,20,12,10,True,0.8,1,9379,960,11520,10,0.8,0.017361111111111112,0.23907234165510494
9380,gist10k,5000,20,1,1,True,0.01,1,9380,960,960,1,0.01,0.020833333333333332,0.24104434786026457
9381,gist10k,5000,20,1,1,True,0.05,1,9381,960,960,1,0.05,0.020833333333333332,0.2555146424016921
9382,gist10k,5000,20,1,1,True,0.1,1,9382,960,960,1,0.1,0.020833333333333332,0.25117994365626617
9383,gist10k,5000,20,1,1,True,0.2,1,9383,960,960,1,0.2,0.020833333333333332,0.24446113953299248
9384,gist10k,5000,20,1,1,True,0.3,1,9384,960,960,1,0.3,0.020833333333333332,0.22796134690694908
9385,gist10k,5000,20,1,1,True,0.4,1,9385,960,960,1,0.4,0.020833333333333332,0.20891278001504815
9386,gist10k,5000,20,1,1,True,0.5,1,9386,960,960,1,0.5,0.020833333333333332,0.2249023143041971
9387,gist10k,5000,20,1,1,True,0.6,1,9387,960,960,1,0.6,0.020833333333333332,0.2216365422918971
9388,gist10k,5000,20,1,1,True,0.7,1,9388,960,960,1,0.7,0.020833333333333332,0.1910250189931228
9389,gist10k,5000,20,1,1,True,0.8,1,9389,960,960,1,0.8,0.020833333333333332,0.19982179957144533
9390,gist10k,5000,20,1,2,True,0.01,1,9390,960,960,2,0.01,0.041666666666666664,0.24381821753263916
9391,gist10k,5000,20,1,2,True,0.05,1,9391,960,960,2,0.05,0.041666666666666664,0.24335435231912092
9392,gist10k,5000,20,1,2,True,0.1,1,9392,960,960,2,0.1,0.041666666666666664,0.25065694929623794
9393,gist10k,5000,20,1,2,True,0.2,1,9393,960,960,2,0.2,0.041666666666666664,0.24829246382127293
9394,gist10k,5000,20,1,2,True,0.3,1,9394,960,960,2,0.3,0.041666666666666664,0.24177893795809163
9395,gist10k,5000,20,1,2,True,0.4,1,9395,960,960,2,0.4,0.041666666666666664,0.24693976536659948
9396,gist10k,5000,20,1,2,True,0.5,1,9396,960,960,2,0.5,0.041666666666666664,0.23175678174742603
9397,gist10k,5000,20,1,2,True,0.6,1,9397,960,960,2,0.6,0.041666666666666664,0.2237798441117535
9398,gist10k,5000,20,1,2,True,0.7,1,9398,960,960,2,0.7,0.041666666666666664,0.22236604654878897
9399,gist10k,5000,20,1,2,True,0.8,1,9399,960,960,2,0.8,0.041666666666666664,0.244351023426641
9400,gist10k,5000,20,1,3,True,0.01,1,9400,960,960,3,0.01,0.0625,0.2397006176317675
9401,gist10k,5000,20,1,3,True,0.05,1,9401,960,960,3,0.05,0.0625,0.25798115401744637
9402,gist10k,5000,20,1,3,True,0.1,1,9402,960,960,3,0.1,0.0625,0.2554192251031656
9403,gist10k,5000,20,1,3,True,0.2,1,9403,960,960,3,0.2,0.0625,0.24080545267837755
9404,gist10k,5000,20,1,3,True,0.3,1,9404,960,960,3,0.3,0.0625,0.24424147828349033
9405,gist10k,5000,20,1,3,True,0.4,1,9405,960,960,3,0.4,0.0625,0.246033319617236
9406,gist10k,5000,20,1,3,True,0.5,1,9406,960,960,3,0.5,0.0625,0.2382534746490013
9407,gist10k,5000,20,1,3,True,0.6,1,9407,960,960,3,0.6,0.0625,0.2432454660079293
9408,gist10k,5000,20,1,3,True,0.7,1,9408,960,960,3,0.7,0.0625,0.22598114685458273
9409,gist10k,5000,20,1,3,True,0.8,1,9409,960,960,3,0.8,0.0625,0.2344403086219063
9410,gist10k,5000,20,1,5,True,0.01,1,9410,960,960,5,0.01,0.10416666666666667,0.2528659581806055
9411,gist10k,5000,20,1,5,True,0.05,1,9411,960,960,5,0.05,0.10416666666666667,0.24677919650199887
9412,gist10k,5000,20,1,5,True,0.1,1,9412,960,960,5,0.1,0.10416666666666667,0.25180241108852053
9413,gist10k,5000,20,1,5,True,0.2,1,9413,960,960,5,0.2,0.10416666666666667,0.24190452682444025
9414,gist10k,5000,20,1,5,True,0.3,1,9414,960,960,5,0.3,0.10416666666666667,0.23023427644432054
9415,gist10k,5000,20,1,5,True,0.4,1,9415,960,960,5,0.4,0.10416666666666667,0.24880501951713493
9416,gist10k,5000,20,1,5,True,0.5,1,9416,960,960,5,0.5,0.10416666666666667,0.2415138269074215
9417,gist10k,5000,20,1,5,True,0.6,1,9417,960,960,5,0.6,0.10416666666666667,0.2372223588666069
9418,gist10k,5000,20,1,5,True,0.7,1,9418,960,960,5,0.7,0.10416666666666667,0.24115401796190183
9419,gist10k,5000,20,1,5,True,0.8,1,9419,960,960,5,0.8,0.10416666666666667,0.22640692833074275
9420,gist10k,5000,20,1,7,True,0.01,1,9420,960,960,7,0.01,0.14583333333333334,0.24392744640224318
9421,gist10k,5000,20,1,7,True,0.05,1,9421,960,960,7,0.05,0.14583333333333334,0.2500867236141301
9422,gist10k,5000,20,1,7,True,0.1,1,9422,960,960,7,0.1,0.14583333333333334,0.25379044949474405
9423,gist10k,5000,20,1,7,True,0.2,1,9423,960,960,7,0.2,0.14583333333333334,0.25438732056106766
9424,gist10k,5000,20,1,7,True,0.3,1,9424,960,960,7,0.3,0.14583333333333334,0.236847401378769
9425,gist10k,5000,20,1,7,True,0.4,1,9425,960,960,7,0.4,0.14583333333333334,0.23820103798690562
9426,gist10k,5000,20,1,7,True,0.5,1,9426,960,960,7,0.5,0.14583333333333334,0.24940776643147758
9427,gist10k,5000,20,1,7,True,0.6,1,9427,960,960,7,0.6,0.14583333333333334,0.23514677059964145
9428,gist10k,5000,20,1,7,True,0.7,1,9428,960,960,7,0.7,0.14583333333333334,0.24166618337142462
9429,gist10k,5000,20,1,7,True,0.8,1,9429,960,960,7,0.8,0.14583333333333334,0.22385104690097835
9430,gist10k,5000,20,1,8,True,0.01,1,9430,960,960,8,0.01,0.16666666666666666,0.2510790316280242
9431,gist10k,5000,20,1,8,True,0.05,1,9431,960,960,8,0.05,0.16666666666666666,0.2522771457381793
9432,gist10k,5000,20,1,8,True,0.1,1,9432,960,960,8,0.1,0.16666666666666666,0.24104211912572213
9433,gist10k,5000,20,1,8,True,0.2,1,9433,960,960,8,0.2,0.16666666666666666,0.24777474406494418
9434,gist10k,5000,20,1,8,True,0.3,1,9434,960,960,8,0.3,0.16666666666666666,0.2476198975677401
9435,gist10k,5000,20,1,8,True,0.4,1,9435,960,960,8,0.4,0.16666666666666666,0.2429111526957499
9436,gist10k,5000,20,1,8,True,0.5,1,9436,960,960,8,0.5,0.16666666666666666,0.23589967898659506
9437,gist10k,5000,20,1,8,True,0.6,1,9437,960,960,8,0.6,0.16666666666666666,0.24567307130629257
9438,gist10k,5000,20,1,8,True,0.7,1,9438,960,960,8,0.7,0.16666666666666666,0.24314232668991737
9439,gist10k,5000,20,1,8,True,0.8,1,9439,960,960,8,0.8,0.16666666666666666,0.23137869400277056
9440,gist10k,5000,20,1,10,True,0.01,1,9440,960,960,10,0.01,0.20833333333333334,0.24176778563823512
9441,gist10k,5000,20,1,10,True,0.05,1,9441,960,960,10,0.05,0.20833333333333334,0.2490294452303882
9442,gist10k,5000,20,1,10,True,0.1,1,9442,960,960,10,0.1,0.20833333333333334,0.24794166049560712
9443,gist10k,5000,20,1,10,True,0.2,1,9443,960,960,10,0.2,0.20833333333333334,0.24107302783260962
9444,gist10k,5000,20,1,10,True,0.3,1,9444,960,960,10,0.3,0.20833333333333334,0.24959636416668912
9445,gist10k,5000,20,1,10,True,0.4,1,9445,960,960,10,0.4,0.20833333333333334,0.2486600875370372
9446,gist10k,5000,20,1,10,True,0.5,1,9446,960,960,10,0.5,0.20833333333333334,0.2406686476602658
9447,gist10k,5000,20,1,10,True,0.6,1,9447,960,960,10,0.6,0.20833333333333334,0.22956199738992217
9448,gist10k,5000,20,1,10,True,0.7,1,9448,960,960,10,0.7,0.20833333333333334,0.23266917674112828
9449,gist10k,5000,20,1,10,True,0.8,1,9449,960,960,10,0.8,0.20833333333333334,0.24005872716427376
9450,gist10k,5000,2,20,1,True,0.01,1,9450,960,19200,1,0.01,0.00010416666666666667,0.10058381511686974
9451,gist10k,5000,2,20,1,True,0.05,1,9451,960,19200,1,0.05,0.00010416666666666667,0.07844528741372636
9452,gist10k,5000,2,20,1,True,0.1,1,9452,960,19200,1,0.1,0.00010416666666666667,0.08400660247995226
9453,gist10k,5000,2,20,1,True,0.2,1,9453,960,19200,1,0.2,0.00010416666666666667,0.09072143119845248
9454,gist10k,5000,2,20,1,True,0.3,1,9454,960,19200,1,0.3,0.00010416666666666667,0.060424017172907345
9455,gist10k,5000,2,20,1,True,0.4,1,9455,960,19200,1,0.4,0.00010416666666666667,0.07060577020126732
9456,gist10k,5000,2,20,1,True,0.5,1,9456,960,19200,1,0.5,0.00010416666666666667,0.08112287842917905
9457,gist10k,5000,2,20,1,True,0.6,1,9457,960,19200,1,0.6,0.00010416666666666667,0.07967503017863245
9458,gist10k,5000,2,20,1,True,0.7,1,9458,960,19200,1,0.7,0.00010416666666666667,0.05676162969705342
9459,gist10k,5000,2,20,1,True,0.8,1,9459,960,19200,1,0.8,0.00010416666666666667,0.05895728839103509
9460,gist10k,5000,2,20,2,True,0.01,1,9460,960,19200,2,0.01,0.00020833333333333335,0.10927441811447283
9461,gist10k,5000,2,20,2,True,0.05,1,9461,960,19200,2,0.05,0.00020833333333333335,0.09649460925980471
9462,gist10k,5000,2,20,2,True,0.1,1,9462,960,19200,2,0.1,0.00020833333333333335,0.07126852335014043
9463,gist10k,5000,2,20,2,True,0.2,1,9463,960,19200,2,0.2,0.00020833333333333335,0.09537300748649079
9464,gist10k,5000,2,20,2,True,0.3,1,9464,960,19200,2,0.3,0.00020833333333333335,0.058815748221191726
9465,gist10k,5000,2,20,2,True,0.4,1,9465,960,19200,2,0.4,0.00020833333333333335,0.057888621124009096
9466,gist10k,5000,2,20,2,True,0.5,1,9466,960,19200,2,0.5,0.00020833333333333335,0.06610461655414974
9467,gist10k,5000,2,20,2,True,0.6,1,9467,960,19200,2,0.6,0.00020833333333333335,0.06829558119156964
9468,gist10k,5000,2,20,2,True,0.7,1,9468,960,19200,2,0.7,0.00020833333333333335,0.06035071778338793
9469,gist10k,5000,2,20,2,True,0.8,1,9469,960,19200,2,0.8,0.00020833333333333335,0.0593284015125718
9470,gist10k,5000,2,20,3,True,0.01,1,9470,960,19200,3,0.01,0.0003125,0.11504848302843512
9471,gist10k,5000,2,20,3,True,0.05,1,9471,960,19200,3,0.05,0.0003125,0.08738848683878087
9472,gist10k,5000,2,20,3,True,0.1,1,9472,960,19200,3,0.1,0.0003125,0.06804425000234027
9473,gist10k,5000,2,20,3,True,0.2,1,9473,960,19200,3,0.2,0.0003125,0.08696441678844949
9474,gist10k,5000,2,20,3,True,0.3,1,9474,960,19200,3,0.3,0.0003125,0.07869610656273099
9475,gist10k,5000,2,20,3,True,0.4,1,9475,960,19200,3,0.4,0.0003125,0.08641654550007825
9476,gist10k,5000,2,20,3,True,0.5,1,9476,960,19200,3,0.5,0.0003125,0.06454182459043477
9477,gist10k,5000,2,20,3,True,0.6,1,9477,960,19200,3,0.6,0.0003125,0.05540156046539534
9478,gist10k,5000,2,20,3,True,0.7,1,9478,960,19200,3,0.7,0.0003125,0.0709192124206427
9479,gist10k,5000,2,20,3,True,0.8,1,9479,960,19200,3,0.8,0.0003125,0.07062095915701101
9480,gist10k,5000,2,20,5,True,0.01,1,9480,960,19200,5,0.01,0.0005208333333333333,0.11909433296553025
9481,gist10k,5000,2,20,5,True,0.05,1,9481,960,19200,5,0.05,0.0005208333333333333,0.08944860827100157
9482,gist10k,5000,2,20,5,True,0.1,1,9482,960,19200,5,0.1,0.0005208333333333333,0.07306341649835195
9483,gist10k,5000,2,20,5,True,0.2,1,9483,960,19200,5,0.2,0.0005208333333333333,0.0845665541293518
9484,gist10k,5000,2,20,5,True,0.3,1,9484,960,19200,5,0.3,0.0005208333333333333,0.06202698984366067
9485,gist10k,5000,2,20,5,True,0.4,1,9485,960,19200,5,0.4,0.0005208333333333333,0.07679607950571213
9486,gist10k,5000,2,20,5,True,0.5,1,9486,960,19200,5,0.5,0.0005208333333333333,0.06599212580702526
9487,gist10k,5000,2,20,5,True,0.6,1,9487,960,19200,5,0.6,0.0005208333333333333,0.06756607597115599
9488,gist10k,5000,2,20,5,True,0.7,1,9488,960,19200,5,0.7,0.0005208333333333333,0.0727653930902505
9489,gist10k,5000,2,20,5,True,0.8,1,9489,960,19200,5,0.8,0.0005208333333333333,0.05990741730692241
9490,gist10k,5000,2,20,7,True,0.01,1,9490,960,19200,7,0.01,0.0007291666666666667,0.11374550873708056
9491,gist10k,5000,2,20,7,True,0.05,1,9491,960,19200,7,0.05,0.0007291666666666667,0.09046752694706806
9492,gist10k,5000,2,20,7,True,0.1,1,9492,960,19200,7,0.1,0.0007291666666666667,0.08326680482473804
9493,gist10k,5000,2,20,7,True,0.2,1,9493,960,19200,7,0.2,0.0007291666666666667,0.09253115721664647
9494,gist10k,5000,2,20,7,True,0.3,1,9494,960,19200,7,0.3,0.0007291666666666667,0.08126188251131707
9495,gist10k,5000,2,20,7,True,0.4,1,9495,960,19200,7,0.4,0.0007291666666666667,0.07864946465631228
9496,gist10k,5000,2,20,7,True,0.5,1,9496,960,19200,7,0.5,0.0007291666666666667,0.0678340513988009
9497,gist10k,5000,2,20,7,True,0.6,1,9497,960,19200,7,0.6,0.0007291666666666667,0.0671785678171018
9498,gist10k,5000,2,20,7,True,0.7,1,9498,960,19200,7,0.7,0.0007291666666666667,0.05858278591262921
9499,gist10k,5000,2,20,7,True,0.8,1,9499,960,19200,7,0.8,0.0007291666666666667,0.06212325288218994
9500,gist10k,5000,2,20,8,True,0.01,1,9500,960,19200,8,0.01,0.0008333333333333334,0.10399857534834843
9501,gist10k,5000,2,20,8,True,0.05,1,9501,960,19200,8,0.05,0.0008333333333333334,0.09664426154568138
9502,gist10k,5000,2,20,8,True,0.1,1,9502,960,19200,8,0.1,0.0008333333333333334,0.09100238375702176
