,experiment_index,input_dim,embedding_size,btsp_fq,btsp_mAP,fly_mAP,wta_mAP,lsh_mAP
832,832,300,6000,0.008,0.11755882528916177,0.18123518101173836,0.1348135745841011,0.1766040744893711
833,833,300,6000,0.008,0.09250818583312355,0.18713432855707463,0.12362126071314239,0.18377071572928727
834,834,300,6000,0.008,0.0592517334824198,0.29837897425548643,0.14634953322988528,0.1840760730406712
835,835,300,6000,0.008,0.05821748519633479,0.28030398874828283,0.1384039437708532,0.18768178964599747
836,836,300,6000,0.008,0.061933508182197866,0.26188804046601366,0.13715367615451543,0.19198098047716564
837,837,300,6000,0.008,0.06823049083410078,0.2380012857653004,0.14016872582057818,0.1837312687915496
838,838,300,6000,0.008,0.059546812692202904,0.22284953909502378,0.13405809927478274,0.184144889085934
839,839,300,6000,0.008,0.056377433154862815,0.21376533803561756,0.13676324582872712,0.1824720173451396
840,840,128,128,0.03125,0.21398220838000065,0.21287422355926133,0.12732822611116665,0.10674732985211256
841,841,128,128,0.03125,0.24216272400942687,0.25016224614557586,0.12445627650711094,0.13457978006011678
842,842,128,128,0.03125,0.21346849281089675,0.23533808321767272,0.11067092064752755,0.13859395074267736
843,843,128,128,0.03125,0.22948411628831927,0.22998219951309473,0.12176595916906738,0.13907534263281746
844,844,128,128,0.03125,0.23625487005623313,0.2305922183808185,0.1260801724588728,0.09076852255962996
845,845,128,128,0.03125,0.21880087014561952,0.22977728007369763,0.12397568006535908,0.10529263328296595
846,846,128,128,0.03125,0.12155334400981012,0.23674195276139637,0.13912335064475542,0.12654990120946955
847,847,128,128,0.03125,0.09623590179429288,0.24626465459377556,0.12772730567279147,0.1272061124554516
848,848,128,128,0.03125,0.09244128631311707,0.24705196264116625,0.13848542408795642,0.13734889235236233
849,849,128,128,0.03125,0.09010156667378848,0.25638439447646133,0.13157483947990067,0.1052594502932603
850,850,128,128,0.03125,0.0928452377873631,0.2601413628729168,0.14468330645947197,0.12139079456319145
851,851,128,128,0.03125,0.09441448182892538,0.2661746472955947,0.12102995725963872,0.09406336271590336
852,852,128,512,0.0078125,0.21986568569133721,0.23637755731374774,0.1257671188159542,0.09574019626434316
853,853,128,512,0.0078125,0.24266075048664895,0.2747316310049131,0.14474121539335727,0.11525877544865924
854,854,128,512,0.0078125,0.2591833766035188,0.2637188667318993,0.13632594245592397,0.10248139420239664
855,855,128,512,0.0078125,0.26303126426724016,0.26879829860172233,0.12534544665964947,0.1296310369563846
856,856,128,512,0.0078125,0.24218109773175897,0.264598006809782,0.13914313661828898,0.1127460671294619
857,857,128,512,0.0078125,0.2448041822355573,0.25255151379787427,0.12680935239802146,0.11992545949776613
858,858,128,512,0.0078125,0.1164001546753509,0.23633063343478358,0.11900499927041776,0.11005513196106907
859,859,128,512,0.0078125,0.10715546111061136,0.2741140042173699,0.13566984925857756,0.12951778115537557
860,860,128,512,0.0078125,0.10138042228569696,0.2659898853984664,0.12303216423359602,0.09720413037238788
861,861,128,512,0.0078125,0.10302815114004304,0.26675999935246464,0.12587875292660677,0.12204472441811558
862,862,128,512,0.0078125,0.10325553272222274,0.29117706081597994,0.12894856941091984,0.10712755647777689
863,863,128,512,0.0078125,0.09542090879053745,0.2754594421081846,0.15434349373673117,0.10668975987112396
864,864,128,1024,0.00390625,0.24806835545193678,0.24598675155204017,0.13370978076459705,0.10013834842441544
865,865,128,1024,0.00390625,0.27035107820942833,0.29152925030718624,0.1178582689695715,0.12973502045780522
866,866,128,1024,0.00390625,0.27643975699077555,0.27910491137550947,0.13268454531316268,0.1009616854298751
867,867,128,1024,0.00390625,0.25512359102846116,0.288865176528343,0.11102166836448103,0.12505409010345928
868,868,128,1024,0.00390625,0.2629635732352699,0.2967546298784967,0.13309020320376044,0.13383858539974228
869,869,128,1024,0.00390625,0.25604515890005797,0.2765851213084936,0.12485689375332822,0.11030738041421911
870,870,128,1024,0.00390625,0.12217820227539405,0.2190202030352355,0.13155661351897155,0.13163832945407314
871,871,128,1024,0.00390625,0.11856387979050222,0.27264159204015403,0.12360269835757338,0.13020166930475036
872,872,128,1024,0.00390625,0.10906794017412876,0.2969982226511164,0.13762589657004748,0.12214106440258686
873,873,128,1024,0.00390625,0.11070816103107294,0.27332453536246076,0.12439478224595837,0.102486727952211
874,874,128,1024,0.00390625,0.09804465939361137,0.31015513949856716,0.12390577129380091,0.1335392280711703
875,875,128,1024,0.00390625,0.11031676080491998,0.2797464619190657,0.13320980742911506,0.11562530741051857
876,876,128,1536,0.0026041666666666665,0.23654529679888991,0.22517388371090874,0.11582115486916442,0.10690637599265339
877,877,128,1536,0.0026041666666666665,0.2868860458898309,0.279537611604136,0.14445625478134466,0.09814860453100471
878,878,128,1536,0.0026041666666666665,0.2847627066961543,0.30625555449591757,0.13462334749531596,0.09397342130575509
879,879,128,1536,0.0026041666666666665,0.2618810655128949,0.2749281394034327,0.12979177364366193,0.1096906581508228
880,880,128,1536,0.0026041666666666665,0.2621317303862356,0.2934200984548674,0.13177679655742155,0.1178010884348046
881,881,128,1536,0.0026041666666666665,0.2733236615870292,0.28545648196783757,0.1268662006653943,0.11938283500468759
882,882,128,1536,0.0026041666666666665,0.12158059373303146,0.22718597869003834,0.13465393660572492,0.1211866595983729
883,883,128,1536,0.0026041666666666665,0.10503230125166675,0.3044887490473249,0.1318471663168977,0.11234498035899806
884,884,128,1536,0.0026041666666666665,0.11019473625647337,0.30649174305075805,0.14660460424483449,0.10119329655389248
885,885,128,1536,0.0026041666666666665,0.11328149406318815,0.3021872647065495,0.14438145568884042,0.12644772298944826
886,886,128,1536,0.0026041666666666665,0.11172843985047999,0.3048416088309767,0.12122011261961953,0.10790712137901075
887,887,128,1536,0.0026041666666666665,0.11163921669309632,0.2912375153924249,0.13095468553172457,0.13009612685266353
888,888,128,2560,0.0015625,0.22754950090443482,0.2251807565576486,0.11570641547232827,0.11120098679763198
889,889,128,2560,0.0015625,0.2540614848857224,0.33253988249947486,0.10697755653190302,0.11011643021234067
890,890,128,2560,0.0015625,0.28464131675191745,0.3092770017173342,0.12868504045260284,0.11076263275093584
891,891,128,2560,0.0015625,0.2625602148918721,0.31656205433423473,0.13090092906940293,0.10869561736429141
892,892,128,2560,0.0015625,0.283760831846039,0.30058054849056715,0.1314291934069549,0.09487022808250174
893,893,128,2560,0.0015625,0.267275149711357,0.3022335623125313,0.12976203430842828,0.1013060397257007
894,894,128,2560,0.0015625,0.1067968379504847,0.24053076703738724,0.13091295828843724,0.11286800821565987
895,895,128,2560,0.0015625,0.10744482001385203,0.2788210686160687,0.1429077240109373,0.11338496714150874
896,896,128,2560,0.0015625,0.11968687468231794,0.2891548840376407,0.12609112379989443,0.11565127928071965
897,897,128,2560,0.0015625,0.12181033359109103,0.28935945495574017,0.12725841234806898,0.13563801420939808
898,898,128,2560,0.0015625,0.11719779494977274,0.30701988932506774,0.11331348062401533,0.11032002682511886
899,899,128,2560,0.0015625,0.09815443144541175,0.3204617115825747,0.12139164750623556,0.10476201851506341
900,900,128,128,0.0625,0.2609344739163549,0.26834137900699967,0.18405582409299892,0.19770051310504125
901,901,128,128,0.0625,0.2956990656261337,0.3191725646563291,0.18460317505445994,0.17655721389675788
902,902,128,128,0.0625,0.31037081117775944,0.30847667691744685,0.16938170856902413,0.16934966218357095
903,903,128,128,0.0625,0.3061703494323964,0.2988854733062295,0.1869843107508339,0.18605410190824861
904,904,128,128,0.0625,0.30698593914554717,0.30338182356892046,0.1789234130163893,0.1959586304233594
905,905,128,128,0.0625,0.29788590462246056,0.3015627799217409,0.1652937708619973,0.16786608848840712
906,906,128,128,0.0625,0.1215433959414363,0.26682725487277925,0.21035884990712236,0.2046886836585648
907,907,128,128,0.0625,0.11551342103280865,0.33141793362224486,0.18570715490910777,0.18833927890849997
908,908,128,128,0.0625,0.10698013880183709,0.3252758784084278,0.18304581343090354,0.16571012320711703
909,909,128,128,0.0625,0.11345312281150227,0.3286316619067864,0.17808899761772745,0.18978278434978957
910,910,128,128,0.0625,0.10766053413774566,0.32686644746108484,0.1730446143674261,0.21178151744344734
911,911,128,128,0.0625,0.11598120633826699,0.3012331675211447,0.18126945381315238,0.19724138566505936
912,912,128,512,0.015625,0.2952683361036381,0.2698906787328777,0.16597013899303137,0.2037876038765911
913,913,128,512,0.015625,0.3168216779957259,0.3476891215611164,0.19351098988264487,0.17933427509358846
914,914,128,512,0.015625,0.328504552863462,0.3211828412424188,0.19962467275296664,0.2015167186682994
915,915,128,512,0.015625,0.33963437628514803,0.34870944032580914,0.18552605054315813,0.1706625354390248
916,916,128,512,0.015625,0.3296704889082168,0.3371221707738187,0.17382216989819252,0.19621073720285742
917,917,128,512,0.015625,0.2999518803633873,0.3405525248222392,0.1878046301795727,0.23093320628233166
918,918,128,512,0.015625,0.12415770354422198,0.2722335955069709,0.18720258112353014,0.21742283104411994
919,919,128,512,0.015625,0.1313642509687588,0.36522453234535485,0.18305646828711966,0.18714815507818713
920,920,128,512,0.015625,0.11502536760598532,0.36269940567732134,0.1814851007864272,0.19955467589485354
921,921,128,512,0.015625,0.11685526761967116,0.35415870162174,0.20280264731707554,0.20524740711109263
922,922,128,512,0.015625,0.10776771179502309,0.3544320616909141,0.18524213205653808,0.18899893229156306
923,923,128,512,0.015625,0.11481032341737718,0.3485566832692075,0.18062959406635068,0.19483723003755837
924,924,128,1024,0.0078125,0.2702534380492748,0.2721569034991382,0.16683767214054165,0.17493188459902898
925,925,128,1024,0.0078125,0.3469211896591564,0.35961615426575927,0.18703586215561382,0.19514606442550592
926,926,128,1024,0.0078125,0.3435758386618444,0.36111423754673305,0.17460171474849598,0.2121479047610572
927,927,128,1024,0.0078125,0.34799525541727905,0.34865108632278174,0.16908149946846077,0.2051992139227192
928,928,128,1024,0.0078125,0.354312543430181,0.35616680976152226,0.20543589160661208,0.19002387563562598
929,929,128,1024,0.0078125,0.334472507409169,0.34869640844536187,0.1794458463720978,0.17149569654139316
930,930,128,1024,0.0078125,0.12523631384555134,0.2756717763353306,0.17313458198795695,0.19739517008758772
931,931,128,1024,0.0078125,0.12426633523273281,0.36840554622224114,0.16089221719160823,0.2051845762116635
932,932,128,1024,0.0078125,0.12109018055919649,0.3688918305711345,0.17576623348176856,0.17342273809004505
933,933,128,1024,0.0078125,0.11149336793402691,0.3843068061361781,0.18373355534960825,0.19421285315114106
934,934,128,1024,0.0078125,0.11469818876820154,0.36613399899060495,0.17915794041132602,0.1814052769216627
935,935,128,1024,0.0078125,0.11090800714136478,0.35305041394191145,0.18675571998534354,0.18713395415037934
936,936,128,1536,0.005208333333333333,0.29717687918634944,0.27172355425908756,0.18013508562800065,0.1759878353016629
937,937,128,1536,0.005208333333333333,0.35274093927171046,0.36889738473669287,0.16673397696655745,0.21944338818548675
938,938,128,1536,0.005208333333333333,0.33243744541776654,0.3682076152205816,0.17283352118476622,0.2127715197661279
939,939,128,1536,0.005208333333333333,0.32817229831699307,0.3722908022307964,0.16971151709093396,0.20241606292495734
940,940,128,1536,0.005208333333333333,0.3411993143148983,0.3545131266415083,0.17189172388457785,0.18371818880842675
941,941,128,1536,0.005208333333333333,0.3284262568902148,0.3433939500457991,0.1806945233754306,0.19264004174646762
942,942,128,1536,0.005208333333333333,0.12361929918058101,0.2612028502224075,0.16587645292295292,0.20848388097447085
943,943,128,1536,0.005208333333333333,0.12425788620919521,0.38640883511229496,0.14779115704963702,0.18015096373143333
944,944,128,1536,0.005208333333333333,0.11765167759312817,0.38839789457620316,0.184102182013562,0.19297878062536925
945,945,128,1536,0.005208333333333333,0.11136119947227784,0.36982877526810526,0.15848741488397514,0.19436288874257954
946,946,128,1536,0.005208333333333333,0.11514415528787274,0.3659501179099084,0.18313804746695217,0.1757397701652808
947,947,128,1536,0.005208333333333333,0.11037417653712421,0.3524304142295489,0.19407683232634215,0.16994359443470836
948,948,128,2560,0.003125,0.28324795783621604,0.2704045632981439,0.19501757375243653,0.2060001364893485
949,949,128,2560,0.003125,0.3706229160938472,0.36606050434344833,0.18832731665864952,0.1857777651890604
950,950,128,2560,0.003125,0.34052193549348053,0.3586555562631734,0.17275004337198857,0.19350741633416493
951,951,128,2560,0.003125,0.35964413718473554,0.3737417658502284,0.1926302115749944,0.2100496458559819
952,952,128,2560,0.003125,0.3603284168421127,0.36175895587688695,0.18007620851459663,0.20386306048045225
953,953,128,2560,0.003125,0.353608533280674,0.3515539628890818,0.18823147772801024,0.18391389164785352
954,954,128,2560,0.003125,0.1326849298747221,0.2734322219089622,0.19130575013573797,0.18448533271174172
955,955,128,2560,0.003125,0.1190390915117342,0.35851240219815245,0.18450802807917177,0.19425622626765068
956,956,128,2560,0.003125,0.10838581369073826,0.38820067796119734,0.1848481161185368,0.18266489497494728
957,957,128,2560,0.003125,0.1134630526461961,0.3789566618183736,0.18236167351580673,0.19502115993371405
958,958,128,2560,0.003125,0.11925079789127176,0.36659109193375283,0.17363952625595674,0.21552905384869464
959,959,128,2560,0.003125,0.10818584932721041,0.3588240858735778,0.1937352446369512,0.21102872356152066
960,960,128,128,0.125,0.41138001736585966,0.3621631930517085,0.27813291162122494,0.3011278999637974
961,961,128,128,0.125,0.39611060831944894,0.41894350328990904,0.25610103586323146,0.3162963165900228
962,962,128,128,0.125,0.400460611794257,0.42116742806610263,0.2541850530251377,0.29337542036495834
963,963,128,128,0.125,0.3871008706537598,0.41849072424691597,0.2412743841106042,0.284472359094435
964,964,128,128,0.125,0.3830752853019241,0.394153489125233,0.2676616867520344,0.2907636692704956
965,965,128,128,0.125,0.37109669889109637,0.3864668673957544,0.25093173441013955,0.30012155378507055
966,966,128,128,0.125,0.14814309386954114,0.3930672914562891,0.2588196300953455,0.29206008764399344
967,967,128,128,0.125,0.13244594500647247,0.44882029476336277,0.24464162661977523,0.30316095919684904
968,968,128,128,0.125,0.12240364194972907,0.42206195689998705,0.2761265994765273,0.27849871669925813
969,969,128,128,0.125,0.12860930400773277,0.40771271752108,0.24060566469758418,0.3230145026109553
970,970,128,128,0.125,0.12693459940724863,0.414086049846879,0.2584140146491698,0.2951376372094135
971,971,128,128,0.125,0.11766320937918565,0.4290049574153973,0.2635326150615267,0.29296239379434996
972,972,128,512,0.03125,0.3977280451008733,0.3292686477854239,0.23725279449083758,0.28921169226998167
973,973,128,512,0.03125,0.43623570683294655,0.4474704627682127,0.2712715148564307,0.3199376960115721
974,974,128,512,0.03125,0.4427697717129374,0.44007135984690776,0.28840710072706516,0.3052187837708925
975,975,128,512,0.03125,0.42388592896512367,0.4326857811282721,0.25553590138904325,0.3056506823604725
976,976,128,512,0.03125,0.40565725699846794,0.4343636601202596,0.2710936246451652,0.31054571662352204
977,977,128,512,0.03125,0.421734878569749,0.4235688297199547,0.27338956995731306,0.2905991024168491
978,978,128,512,0.03125,0.14461518250299316,0.30714128685287656,0.2725816302497293,0.30608992883248487
979,979,128,512,0.03125,0.13129372432681272,0.47522868217682673,0.25964747211585815,0.3018155438539677
980,980,128,512,0.03125,0.13009330321827758,0.46082946611508724,0.26480797765139297,0.2833375948490237
981,981,128,512,0.03125,0.12685898219919145,0.45435496015359594,0.2736124051383598,0.29229604117192887
982,982,128,512,0.03125,0.13800581201123782,0.45123095914996336,0.27559647022657646,0.3201735725348902
983,983,128,512,0.03125,0.11599645754196171,0.44501759082323733,0.25156361288244217,0.29587926632041406
984,984,128,1024,0.015625,0.36649456952851095,0.31693439141308827,0.2398262304390559,0.30996177753949417
985,985,128,1024,0.015625,0.4507653064818306,0.46979684617724266,0.24535380024881762,0.31076732890674935
986,986,128,1024,0.015625,0.4540667197194769,0.46765409599662855,0.23667534817610353,0.2870065258432499
987,987,128,1024,0.015625,0.46272616936777966,0.4461577786992826,0.2630130185036176,0.27209051433535725
988,988,128,1024,0.015625,0.4250975201112486,0.46509851193001644,0.2817837588200449,0.2947748642908736
989,989,128,1024,0.015625,0.4149164209679625,0.4432348039430207,0.25285431039539413,0.2997406620473071
990,990,128,1024,0.015625,0.14808535418486923,0.3359667403225574,0.2595047884675201,0.26938152175850166
991,991,128,1024,0.015625,0.13531873559093266,0.47578591665658393,0.28938116512475603,0.3002094883977314
992,992,128,1024,0.015625,0.1328789708346262,0.4739425362963416,0.2586275673533058,0.31230625027205333
993,993,128,1024,0.015625,0.13009560174760704,0.4648480788463821,0.24452633638042853,0.30147305349871534
994,994,128,1024,0.015625,0.12783758748178878,0.4632756175237453,0.26092818940044293,0.316741506088333
995,995,128,1024,0.015625,0.11206757087669557,0.45414572427263633,0.25083911173879253,0.313802597344739
996,996,128,1536,0.010416666666666666,0.3452332124103554,0.3053504166375512,0.24914672883585748,0.3059561295116437
997,997,128,1536,0.010416666666666666,0.4418765773640786,0.4699629922291335,0.2613936930299097,0.28848781645494487
998,998,128,1536,0.010416666666666666,0.4565959425103015,0.4739170316793505,0.24565640869149974,0.2938630977736769
999,999,128,1536,0.010416666666666666,0.4514831557774124,0.46434640404290595,0.2646166984647326,0.3176770109517858
1000,1000,128,1536,0.010416666666666666,0.4432693146863736,0.47013424827007533,0.2576502466423074,0.3079679156428048
1001,1001,128,1536,0.010416666666666666,0.4297244860639801,0.44598920817609794,0.2691639297969185,0.28758345100304783
1002,1002,128,1536,0.010416666666666666,0.14154338919620857,0.3116662911860867,0.26452810542503413,0.3118282941270155
1003,1003,128,1536,0.010416666666666666,0.12986584709497836,0.48516303279953393,0.26092167366787816,0.29053612333636575
1004,1004,128,1536,0.010416666666666666,0.13383423907195655,0.479143217787112,0.2593123659607774,0.3050242254896393
1005,1005,128,1536,0.010416666666666666,0.12810597502104862,0.4692638889063778,0.23543151597325224,0.31933999226425847
1006,1006,128,1536,0.010416666666666666,0.11134732286644249,0.4778250940797847,0.2612042907075064,0.2894621038544146
1007,1007,128,1536,0.010416666666666666,0.11064948946243798,0.4600175192947792,0.2611410766122408,0.3160394691178744
1008,1008,128,2560,0.00625,0.33158964322747386,0.3136626375726572,0.2550727331632798,0.30106001104698393
1009,1009,128,2560,0.00625,0.46163480385398464,0.4768122692751331,0.2678233167386192,0.30787365220196106
1010,1010,128,2560,0.00625,0.47008829948593506,0.472992048281017,0.23764679176684028,0.31944223076664474
1011,1011,128,2560,0.00625,0.4648592543682354,0.47595798580239956,0.2522406091699641,0.30983778014394114
1012,1012,128,2560,0.00625,0.45347690343486036,0.4738149127189222,0.26907507105144696,0.3046939812785079
1013,1013,128,2560,0.00625,0.4429255489046283,0.46068341537339885,0.25221689052958135,0.3194361103650889
1014,1014,128,2560,0.00625,0.16150439935971025,0.3053032151426756,0.28201890041369565,0.30845805516392377
1015,1015,128,2560,0.00625,0.12897371825129544,0.4992845180221045,0.2594957021591894,0.2994228093839297
1016,1016,128,2560,0.00625,0.13502347289476654,0.48636814064461803,0.2487604909707632,0.2701597264707875
1017,1017,128,2560,0.00625,0.12095054491140701,0.48040239086922804,0.2435586198560833,0.27959783804335087
1018,1018,128,2560,0.00625,0.11248323764951623,0.4758765224380148,0.24608268252355636,0.30338276378076684
1019,1019,128,2560,0.00625,0.11853367134330395,0.4491475613305405,0.2772400340621888,0.2915582434337256
1020,1020,128,128,0.1875,0.44667264123772316,0.4512688790900193,0.31241264471226815,0.382052904326456
1021,1021,128,128,0.1875,0.46339115601322967,0.47936950246009347,0.32058295073437754,0.3737547572365203
1022,1022,128,128,0.1875,0.4366807890465675,0.46869706080630424,0.2967524342989682,0.3604450593850136
1023,1023,128,128,0.1875,0.45805753972810687,0.472147024672146,0.33241111967747383,0.3782416282832079
1024,1024,128,128,0.1875,0.43235125499916777,0.45999217454023333,0.3078333463983154,0.36387205496398134
1025,1025,128,128,0.1875,0.43845751744954714,0.44767717781263994,0.3400330989974189,0.3529803404292146
1026,1026,128,128,0.1875,0.15270826876313048,0.4994432607104785,0.32865534584272593,0.39134466943439994
1027,1027,128,128,0.1875,0.1367318352304981,0.5122621233373845,0.3198025722720996,0.3390137206455388
1028,1028,128,128,0.1875,0.13555357686028158,0.4956323095901495,0.3031587428622939,0.3743134973444745
1029,1029,128,128,0.1875,0.13733678660632603,0.5111504593461603,0.28746908643583563,0.37249118723220787
1030,1030,128,128,0.1875,0.1317084143291936,0.4747565083625096,0.3099195110403442,0.36759403504306465
1031,1031,128,128,0.1875,0.13251654993169149,0.4726582807724193,0.29905194968199234,0.3539265138755748
1032,1032,128,512,0.046875,0.45277864149774094,0.36044168282738326,0.3084368656392147,0.35876743637098946
1033,1033,128,512,0.046875,0.5010362914808503,0.5074065922212488,0.3334598479957307,0.3666732332853261
1034,1034,128,512,0.046875,0.5048485857878208,0.530489099927281,0.3115191836189332,0.37328348677970247
1035,1035,128,512,0.046875,0.48705301593755185,0.5225013717025322,0.3209364427657099,0.37093901798903256
1036,1036,128,512,0.046875,0.4853584036194858,0.5133463964370663,0.29267482576786064,0.36282001287418986
1037,1037,128,512,0.046875,0.4840325596003203,0.5118574808375264,0.3101944309079144,0.37622362201961324
1038,1038,128,512,0.046875,0.15140909654741694,0.3567732172676584,0.2972582585427142,0.38757466579437516
1039,1039,128,512,0.046875,0.150394466050004,0.5476357809059343,0.3199269737377634,0.3754018868002336
1040,1040,128,512,0.046875,0.13740256989992297,0.5375486702661956,0.3279541373380685,0.36966644702345297
1041,1041,128,512,0.046875,0.13949894308070354,0.5243208467520464,0.29647758351597064,0.3630147952014322
1042,1042,128,512,0.046875,0.13390856999416081,0.5179630787257898,0.327300880970317,0.3747339017037854
1043,1043,128,512,0.046875,0.13162914935413095,0.4969421166936519,0.3221091719364837,0.3587347944025898
1044,1044,128,1024,0.0234375,0.4095118085893639,0.3490820176065912,0.3337379018848388,0.37204329468653835
1045,1045,128,1024,0.0234375,0.5343936611523411,0.5332128234959287,0.32930057756001946,0.35620352123234705
1046,1046,128,1024,0.0234375,0.5027170855577648,0.5304257599409914,0.3012320721545668,0.3576406269328845
1047,1047,128,1024,0.0234375,0.5210871027712096,0.5342181429208986,0.33650028240673135,0.36673444364582924
1048,1048,128,1024,0.0234375,0.5154693663059201,0.523779589050907,0.315723743677371,0.3643938911643741
1049,1049,128,1024,0.0234375,0.5128403520259457,0.5241027248535475,0.3112899535606449,0.37068324238029254
1050,1050,128,1024,0.0234375,0.17519478369442062,0.3611263623542997,0.30664161482809377,0.3741727132193854
1051,1051,128,1024,0.0234375,0.15410071243778367,0.5659788774827896,0.3222478933660325,0.34713531570346234
1052,1052,128,1024,0.0234375,0.13492792791957883,0.5628736980608837,0.31349587672281043,0.36329445774988867
1053,1053,128,1024,0.0234375,0.13117550060774846,0.5380258417226838,0.29130134367903876,0.34861176044746184
1054,1054,128,1024,0.0234375,0.1266402415729831,0.5362150968923168,0.3252996015349459,0.3472426426542258
1055,1055,128,1024,0.0234375,0.12302594454072065,0.48402742849354874,0.3032116073843043,0.37845473607819863
1056,1056,128,1536,0.015625,0.38597830962803326,0.3703873394293138,0.32257264553606557,0.37349256560533767
1057,1057,128,1536,0.015625,0.5198640790452602,0.5363728233685128,0.32812602812122726,0.3558078159367228
1058,1058,128,1536,0.015625,0.5318468629307556,0.5342578411298309,0.3257637068480024,0.35649428456466103
1059,1059,128,1536,0.015625,0.5155239014432841,0.5342444715468684,0.31642600000106463,0.36106960584253533
1060,1060,128,1536,0.015625,0.5078428936034634,0.5214227652896177,0.3099915333037084,0.3762589944647797
1061,1061,128,1536,0.015625,0.5063620525677589,0.5099804798589326,0.31154952360861343,0.36728169179316617
1062,1062,128,1536,0.015625,0.16456374992007883,0.35252424334684923,0.3268455781335191,0.36715505870157583
1063,1063,128,1536,0.015625,0.14851901420425861,0.5674286196753728,0.296832230320759,0.35553796919087877
1064,1064,128,1536,0.015625,0.13473848438603656,0.5512551383844991,0.31593395958088266,0.3596656754469705
1065,1065,128,1536,0.015625,0.11865842732031003,0.5477750886319364,0.3367642646521925,0.3496683761091165
1066,1066,128,1536,0.015625,0.12280659703224435,0.5239896147388112,0.3304663517350716,0.37308818985325637
1067,1067,128,1536,0.015625,0.12021704674037854,0.4905452463810046,0.31610999538220746,0.36496975325208425
1068,1068,128,2560,0.009375,0.3761735976616001,0.35561271530497085,0.29549127737882375,0.35945605517402046
1069,1069,128,2560,0.009375,0.529368940634146,0.5550556197920825,0.3073012044735332,0.3654952025936083
1070,1070,128,2560,0.009375,0.5347491863892422,0.5458485277299017,0.3313958287818315,0.3580591940936404
1071,1071,128,2560,0.009375,0.5348710829788369,0.5527566194192071,0.2977372053807333,0.3752632585065025
1072,1072,128,2560,0.009375,0.5062773551090769,0.5434556660089868,0.3278429604542737,0.35350987143570256
1073,1073,128,2560,0.009375,0.5097064900695255,0.5306917459478957,0.31441588672524895,0.35181685184925743
1074,1074,128,2560,0.009375,0.15562497105702042,0.3327527526602762,0.33870407420216503,0.3627304122372188
1075,1075,128,2560,0.009375,0.14899267610356026,0.5613925002791212,0.3033795138804777,0.35645773844564815
1076,1076,128,2560,0.009375,0.1352376956655412,0.5610456981908098,0.32021452553774105,0.3692335183465816
1077,1077,128,2560,0.009375,0.13270595212571704,0.5475713537346308,0.3083296900406836,0.3997500593222891
1078,1078,128,2560,0.009375,0.11088668503186326,0.5268853532667886,0.3072879709868929,0.3676916000728553
1079,1079,128,2560,0.009375,0.09169041175025185,0.483480941880612,0.30796167814098774,0.3770566868829666
1080,1080,128,128,0.25,0.5093891831557241,0.4882175352650595,0.3767177722250613,0.41864651054964247
1081,1081,128,128,0.25,0.5151570559285816,0.5248599727854099,0.34848677219341695,0.4203029821682257
1082,1082,128,128,0.25,0.4835670886306351,0.5205892561623321,0.392652735986808,0.4263653445366299
1083,1083,128,128,0.25,0.4776736302968251,0.49857056185792303,0.353605850235679,0.42266564125235195
1084,1084,128,128,0.25,0.49608971960266435,0.514534584603945,0.3718263805026744,0.42561995257444607
1085,1085,128,128,0.25,0.47868959361660846,0.5089208354435424,0.3470048153961618,0.40396372747314135
1086,1086,128,128,0.25,0.1522313698897418,0.5710655461558908,0.35397025327281306,0.4097732684713361
1087,1087,128,128,0.25,0.15726981033972032,0.5533098657505091,0.3689957011070417,0.4360627333791544
1088,1088,128,128,0.25,0.15106795375308188,0.5550219619222321,0.36772255637263973,0.41231493600296515
1089,1089,128,128,0.25,0.13516089172631546,0.5213849509139782,0.37403998346212497,0.40489608492045176
1090,1090,128,128,0.25,0.14354647563914183,0.5189046129205654,0.36746722372136253,0.43871763429535904
1091,1091,128,128,0.25,0.1407089343590119,0.4919335201954666,0.3755300752770302,0.42355979335038085
1092,1092,128,512,0.0625,0.5070196863095784,0.37391576995010223,0.38635656251840256,0.4125440709465388
1093,1093,128,512,0.0625,0.5544989619231017,0.5702952093701649,0.3693515528860764,0.4185351641462959
1094,1094,128,512,0.0625,0.5476193006411499,0.5731876287532561,0.3417030193127607,0.4221650396810061
1095,1095,128,512,0.0625,0.5584883147327615,0.5641117357786336,0.3671467477409083,0.3869603459588925
1096,1096,128,512,0.0625,0.5572879357863735,0.5667386305254355,0.36707118059645294,0.43434153250109736
1097,1097,128,512,0.0625,0.5502793080572601,0.5528407507386357,0.36015618808991035,0.39963628921471467
1098,1098,128,512,0.0625,0.18471231850885664,0.36557571521804266,0.36894728416746847,0.4198148627255666
1099,1099,128,512,0.0625,0.16742763049115233,0.5983045128830475,0.3641619196815336,0.4081595524498287
1100,1100,128,512,0.0625,0.14969047963203536,0.5794763173226912,0.3609775796668995,0.42018211252068804
1101,1101,128,512,0.0625,0.14203965987397135,0.5601880020895433,0.3499072021885164,0.41383698966889515
1102,1102,128,512,0.0625,0.14323550920677242,0.5607027641474042,0.3853707175283657,0.41590540395688125
1103,1103,128,512,0.0625,0.12737476748130067,0.516060429477566,0.3651088043128417,0.40804331094069846
1104,1104,128,1024,0.03125,0.45980755034797605,0.3687728982601921,0.3465530846535586,0.3979054206679417
1105,1105,128,1024,0.03125,0.5753156227418273,0.5847960313637862,0.37649966545807456,0.41277779362774286
